"Section Time","Engine Speed","MAP","Ignition Angle","Lambda 1","Knock Count Global","IAT","ECT","Knock Cyl 4 Counter","Knock Cyl 3 Counter","Knock Cyl 2 Counter","Knock Cyl 1 Counter","Knock I-Trim Cyl 4","Knock I-Trim Cyl 3","Knock I-Trim Cyl 2","Knock I-Trim Cyl 1","AFR/Lambda Target","TPS (Main)","Knock Cyl 1 Level","Knock Cyl 2 Level","Knock Cyl 3 Level","Knock Cyl 4 Level","MGP","BAP","Batt Voltage","Injector Duty Cycle","Injection Actual PW","Injection Timing","Dwell Time","Knock Threshold","Knock Level Normalised","Knock F-Trim Inj 4","Knock F-Trim Inj 3","Knock F-Trim Inj 2","Knock F-Trim Inj 1","Boost Base DC","Boost - Proportional","Boost - Integral","Boost - Derivative","Boost Target","Lambda Avg","CL Lambda  Fuel  Corr.","CL Lambda LT corr.","CL Lambda Target Error 1","Engine Running Time","WGate DC","Aux 7 Duty","% Ignition Cut","Math Block 1 Output - Lambda without CLL","Math Block 8 Output - Gsum","Accel Fuel","FTrim Cylinder 1","FTrim Cylinder 2","FTrim Cylinder 3","FTrim Cylinder 4","Knock MAP Delta","Knock TPS Delta","TPS Delta","MAP Delta","Engine Fan 1 Output","An Volt 5 - TPS (Main) Source","Fuel Table 1","TPS 2 Delta","Overrun Fuel Cut Status","Oil Temperature","Oil Pressure","Fuel Temperature","Fuel Pressure","Fuel 4D Table","Air per Cylinder Estimated","Estimated Torque","Lambda Target Error","Idle Target Error","Math Block 2 Output - AFR Target Error"
"s","RPM","kPa"," BTDC","AFR","","°C","°C","","","","","","","","","AFR","%","","","","","kPa","kPa","V"," %","ms","BTDC","ms","","","%","%","%","%","%","%DC","%DC","%DC","kPa","AFR","%","%","AFR","s","%","%","%","","","ms","%","%","%","%","kPa/100ms","%/100ms","%/100ms","kPa/100ms","","V","%","%/100ms","","°C","kPa","°C","kPa","%","g/cyl","Nm","AFR","RPM",""

"57.619","6290","100.9","26.8","12.466","0","33.4","89","0","0","0","0","0","0","0","0","12.495","100","1.2","1.16","1.02","0.94","-0.4","101.35","13.309","42.8","8.16","334.3","3.505","2.42","0.95","0","0","0","0","0","0","0","0","0","12.554","1.1","0","0","341","0","0","0","12.603","1.42","0","0","0","0","0","0","1.5","1","0","0","3.54","91.7","0","0","95.7","200.4","33.9","280.4","0","0.448","0","0.029","0","-0.002"
"57.639","6299","100.9","26.9","12.598","0","33.4","89","0","0","0","0","0","0","0","0","12.495","100","1","1.16","1.02","0.94","-0.4","101.35","13.303","42.8","8.158","334.3","3.495","2.42","1.14","0","0","0","0","0","0","0","0","0","12.554","1.1","0","0","341","0","0","0","12.736","1.223","0","0","0","0","0","0","1.4","-0.1","0","0","3.54","91.6","0","0","95.8","200.4","33.9","282.3","0","0.447","0","-0.103","0","0.007"
"57.659","6362","100.9","26.9","12.671","0","33.4","89","0","0","0","0","0","0","0","0","12.495","100","0.9","1.2","1.02","0.96","-0.4","101.35","13.303","43.1","8.192","334.3","3.513","2.4","1.21","0","0","0","0","0","0","0","0","0","12.554","1.3","0","-0.118","341","0","0","0","12.836","1.086","0","0","0","0","0","0","1.3","1.6","0","0","3.54","91.5","0","0","95.8","200.4","33.9","279.6","0","0.447","0","-0.176","0","0.012"
"57.679","6353","100.9","26.9","12.495","0","33.4","89","0","0","0","0","0","0","0","0","12.495","100","0.9","1.2","1.02","1.06","-0.4","101.35","13.303","43.1","8.179","334.3","3.509","2.4","0.99","0","0","0","0","0","0","0","0","0","12.495","1.3","0","-0.118","341","0","0","0","12.657","0.994","0","0","0","0","0","0","0","0.6","0","0","3.541","91.4","0","0","95.8","201.2","33.9","278.7","0","0.446","0","0","0","0"
"57.699","6347","100.9","26.9","12.495","0","33.4","89","0","0","0","0","0","0","0","0","12.495","100","1.08","1.2","0.98","1.06","-0.4","101.35","13.303","43","8.153","334.3","3.512","2.4","1.02","0","0","0","0","0","0","0","0","0","12.495","1.3","0","-0.118","341","0","0","0","12.657","0.997","0","0","0","0","0","0","0.5","0","0","0","3.541","91.3","0","0","95.8","201.2","33.9","279.3","0","0.446","0","0","0","0"
"57.719","6373","100.9","26.9","12.48","0","33.4","89","0","0","0","0","0","0","0","0","12.495","100","1.1","1.2","1.1","1.06","-0.4","101.35","13.303","43","8.093","334.3","3.497","2.38","1.1","0","0","0","0","0","0","0","0","0","12.554","1.3","0","-0.118","341","0","0","0","12.643","1.234","0","0","0","0","0","0","0.6","-1.5","0","0","3.54","90.7","0","0","95.8","201.9","33.9","282.6","0","0.443","0","0.015","0","-0.001"
"57.739","6381","100.9","27","12.701","0","33.4","89","0","0","0","0","0","0","0","0","12.495","100","1.1","1.2","1.1","1.08","-0.4","101.35","13.303","43.1","8.104","334.3","3.494","2.38","1","0","0","0","0","0","0","0","0","0","12.554","1.3","0","-0.118","341","0","0","0","12.866","1.363","0","0","0","0","0","0","-0.9","-1.9","0","0","3.54","90.6","0","0","95.8","201.9","34","282.6","0","0.442","0","-0.206","0","0.014"
"57.759","6362","100.9","27","12.613","0","33.4","89","0","0","0","0","0","0","0","0","12.495","100","1.1","1","1.16","1.08","-0.4","101.35","13.303","43.2","8.127","334.3","3.5","2.38","0.99","0","0","0","0","0","0","0","0","0","12.554","1.5","0","-0.103","341","0","0","0","12.802","1.245","0","0","0","0","0","0","-1.6","0.5","0","0","3.54","90.6","0","0","95.8","201.9","34","280.4","0","0.442","0","-0.118","0","0.008"
"57.779","6361","100.9","27","12.554","0","33.4","89.1","0","0","0","0","0","0","0","0","12.495","100","1.1","0.84","1.16","1.08","-0.4","101.33","13.303","43.1","8.102","334.3","3.491","2.38","0.96","0","0","0","0","0","0","0","0","0","12.554","1.5","0","-0.103","342","0","0","0","12.742","0.94","0","0","0","0","0","0","-1.8","-0.3","0","0","3.541","90.7","0","0","95.8","201.5","34","280.1","0","0.443","0","-0.059","0","0.004"
"57.799","6359","100.9","26.9","12.583","0","33.4","89.1","0","0","0","0","0","0","0","0","12.495","100","1.1","0.78","1.16","1.08","-0.4","101.33","13.303","43","8.086","334.3","3.508","2.4","0.97","0","0","0","0","0","0","0","0","0","12.554","1.5","0","-0.103","342","0","0","0","12.772","1.055","0","0","0","0","0","0","0.2","-0.4","0","0","3.541","90.7","0","0","95.8","201.5","34","281.6","0","0.443","0","-0.088","0","0.006"
"57.819","6374","100.9","26.9","12.51","0","33.4","89.1","0","0","0","0","0","0","0","0","12.495","100","0.9","1.02","1.16","1.08","-0.4","101.33","13.303","42.9","8.082","334.3","3.489","2.38","0.88","0","0","0","0","0","0","0","0","0","12.466","1.5","0","-0.103","342","0","0","0","12.697","0.989","0","0","0","0","0","0","0.8","-0.5","0","0","3.542","90.7","0","0","95.8","200.2","34","284","0","0.443","0","-0.015","0","0.001"
"57.839","6319","100.9","27","12.451","0","33.4","89.1","0","0","0","0","0","0","0","0","12.495","100","1.04","1.12","1.08","0.96","-0.4","101.33","13.321","43.2","8.103","334.3","3.497","2.38","1.08","0","0","0","0","0","0","0","0","0","12.466","1.5","0","-0.103","342","0","0","0","12.638","1.278","0","0","0","0","0","0","-0.1","0.4","0","0","3.542","90.5","0","0","95.8","200.2","34","281.1","0","0.442","0","0.044","0","-0.003"
"57.859","6309","100.9","27","12.466","0","33.4","89.1","0","0","0","0","0","0","0","0","12.495","100","1.04","1.12","1.18","1.02","-0.4","101.33","13.321","43.1","8.08","334.3","3.523","2.38","1.18","0","0","0","0","0","0","0","0","0","12.48","1.4","0","0.059","342","0","0","0","12.64","1.228","0","0","0","0","0","0","-0.1","1.1","0","0","3.541","90.4","0","0","95.8","201.1","34","279.1","0","0.441","0","0.029","0","-0.002"
"57.879","6330","100.9","26.9","12.348","0","33.4","89.1","0","0","0","0","0","0","0","0","12.495","100","1.04","1.12","1.18","1.02","-0.4","101.33","13.321","42.9","8.126","334.3","3.516","2.4","1.03","0","0","0","0","0","0","0","0","0","12.48","1.4","0","0.059","342","0","0","0","12.521","1.194","0","0","0","0","0","0.1","0.6","-0.1","0.1","0","3.541","91.2","0","0","95.8","201.1","34","282.8","0","0.445","0","0.147","0","-0.01"
"57.899","6349","100.9","26.9","12.598","0","33.4","89.1","0","0","0","0","0","0","0","0","12.495","100","1.04","1.12","1.18","1.02","-0.4","101.33","13.321","43.1","8.136","334.3","3.498","2.4","0.98","0","0","0","0","0","0","0","0","0","12.627","1.4","0","0.059","342","0","0","0","12.774","0.883","0","0","0","0","0","0","0.2","0.4","0","0","3.54","91","0","0","95.8","200.4","34","280.9","0","0.444","0","-0.103","0","0.007"
"57.919","6349","100.9","26.9","12.524","0","33.4","89.1","0","0","0","0","0","0","0","0","12.495","100","0.98","1.04","1.18","1.02","-0.4","101.33","13.318","43.1","8.143","334.3","3.502","2.4","0.98","0","0","0","0","0","0","0","0","0","12.627","1.4","0","0.059","342","0","0","0","12.7","1.141","0","0","0","0","0","0","0.1","1.6","0.1","0","3.54","91","0","0","95.9","200.4","34","278.2","0","0.444","0","-0.029","0","0.002"
"57.939","6355","100.9","26.9","12.539","0","33.4","89.1","0","0","0","0","0","0","0","0","12.495","100","0.94","0.88","0.82","1.02","-0.4","101.33","13.318","42.9","8.102","334.3","3.51","2.4","0.95","0","0","0","0","0","0","0","0","0","12.627","1.6","0","-0.118","342","0","0","0","12.74","1.222","0","0","0","0","0","0","1.2","1","0","0","3.54","91","0","0","95.9","200.4","34","280.4","0","0.444","0","-0.044","0","0.003"
"57.959","6358","100.9","26.9","12.51","0","33.4","89.1","0","0","0","0","0","0","0","0","12.495","100","1","1.08","1.02","1.02","-0.4","101.33","13.318","43","8.11","334.3","3.519","2.4","0.9","0","0","0","0","0","0","0","0","0","12.51","1.6","0","-0.118","342","0","0","0","12.71","1.385","0","0","0","0","0","0","1.1","-0.5","0","0","3.541","90.9","0","0","95.9","200.5","34","281.3","0","0.444","0","-0.015","0","0.001"
"57.979","6396","100.9","26.9","12.569","0","33.4","89.2","0","0","0","0","0","0","0","0","12.495","100","1.04","1.18","1.02","0.96","-0.4","101.34","13.318","43.1","8.134","334.3","3.515","2.4","1.17","0","0","0","0","0","0","0","0","0","12.51","1.6","0","-0.118","342","0","0","0","12.77","0.992","0","0","0","0","0","0","0.2","-0.3","0","0","3.541","90.8","0","0","95.9","200.5","34","280.3","0","0.443","0","-0.074","0","0.005"
"57.999","6402","100.9","26.9","12.451","0","33.4","89.2","0","0","0","0","0","0","0","0","12.495","100","1.1","1.18","1.02","1.02","-0.4","101.34","13.318","43.1","8.135","334.3","3.512","2.4","0.87","0","0","0","0","0","0","0","0","0","12.495","1.6","0","-0.118","342","0","0","0","12.65","0.942","0","0","0","0","0","0","0","-0.3","0","0","3.54","90.9","0","0","95.9","201.7","34","278.2","0","0.443","0","0.044","0","-0.003"
"58.019","6408","100.9","27","12.466","0","33.4","89.2","0","0","0","0","0","0","0","0","12.495","100","1.1","1.18","1.02","1.02","-0.4","101.34","13.322","43","8.088","334.3","3.51","2.38","0.96","0","0","0","0","0","0","0","0","0","12.495","1.6","0","-0.118","342","0","0","0","12.665","1.15","0","0","0","0","0","0","0.6","-0.5","0","0","3.54","90.6","0","0","95.9","201.7","34","280.5","0","0.442","0","0.029","0","-0.002"
"58.039","6428","100.9","27","12.363","0","33.4","89.2","0","0","0","0","0","0","0","0","12.495","100","1.1","1.18","1.08","1.02","-0.4","101.34","13.322","43.1","8.05","334.3","3.509","2.38","1.04","0","0","0","0","0","0","0","0","0","12.495","1.5","0","0.074","342","0","0","0","12.548","1.285","0","0","0","0","0","0","-0.3","-1.4","0","0","3.54","90.1","0","0","95.9","201.7","34","282.6","0","0.44","0","0.132","0","-0.009"
"58.059","6429","100.9","27","12.422","0","33.4","89.2","0","0","0","0","0","0","0","0","12.495","100","1.1","1.18","1.08","1.02","-0.4","101.34","13.322","43.3","8.083","334.3","3.509","2.38","1.05","0","0","0","0","0","0","0","0","0","12.422","1.5","0","0.074","342","0","0","0","12.608","1.271","0","0","0","0","0","0","-1.5","0","0","0","3.541","90","0","0","95.9","200.8","34","280.4","0","0.439","0","0.074","0","-0.005"
"58.079","6441","100.9","27","12.436","0","33.4","89.2","0","0","0","0","0","0","0","0","12.495","100","0.98","1.26","1.16","1.02","-0.4","101.34","13.322","43.1","8.057","334.2","3.503","2.38","0.98","0","0","0","0","0","0","0","0","0","12.422","1.5","0","0.074","342","0","0","0","12.623","1.094","0","0","0","0","0","0","-1.7","1.1","0","0","3.541","90.1","0","0","95.9","200.8","34","280.5","0","0.44","0","0.059","0","-0.004"
"58.099","6430","100.9","27","12.348","0","33.4","89.2","0","0","0","0","0","0","0","0","12.495","100","0.8","1.26","1.16","0.96","-0.4","101.34","13.322","43","8.04","334.2","3.513","2.38","0.81","0","0","0","0","0","0","0","0","0","12.363","1.5","0","0.074","342","0","0","0","12.533","1.172","0","0","0","0","0","0","0.2","-1.3","0","0","3.545","90.1","0","0","95.9","200.8","34","281.7","0","0.44","0","0.147","0","-0.01"
"58.119","6437","100.9","27","12.436","0","33.4","89.2","0","0","0","0","0","0","0","0","12.495","100","0.96","1.26","1.2","0.98","-0.4","101.34","13.343","43.1","8.031","334.2","3.511","2.36","1.19","0","0","0","0","0","0","0","0","0","12.363","1.5","0","0.074","342","0","0","0","12.623","1.055","0","0","0","0","0","0","-1.2","-1.2","0","0","3.545","90","0","0","95.9","200.8","34","283.6","0","0.439","0","0.059","0","-0.004"
"58.139","6381","100.9","27","12.451","0","33.4","89.2","0","0","0","0","0","0","0","0","12.495","100","0.96","1.26","1.2","1.24","-0.4","101.34","13.343","43.2","8.061","334.2","3.511","2.38","1.09","0","0","0","0","0","0","0","0","0","12.363","1.4","0","0.059","342","0","0","0","12.625","1.275","0","0","0","0","0","0","-0.9","0.1","0","0","3.545","90","0","0","95.9","200.8","34","279.9","0","0.439","0","0.044","0","-0.003"
"58.159","6396","100.9","27","12.789","0","33.4","89.2","0","0","0","0","0","0","0","0","12.495","100","1.02","1.26","1.2","1.24","-0.4","101.34","13.343","43.1","8.019","334.2","3.499","2.38","0.95","0","0","0","0","0","0","0","0","0","12.789","1.4","0","0.059","342","0","0","0","12.968","1.102","0","0","0","0","0","0","0.8","0.3","0","0","3.544","89.9","0","0","95.9","201","34","280.6","0","0.439","0","-0.294","0","0.02"
"58.179","6408","100.9","27","12.686","0","33.4","89.2","0","0","0","0","0","0","0","0","12.495","100","1.06","0.98","1.2","1.24","-0.4","101.32","13.343","43","8.045","334.2","3.496","2.38","0.96","0","0","0","0","0","0","0","0","0","12.789","1.4","0","0.059","342","0","0","0","12.864","1.07","0","0","0","0","0","0","1","-0.5","0","0","3.544","90.3","0","0","95.9","201","34","282.4","0","0.441","0","-0.191","0","0.013"
"58.199","6408","100.9","27","12.466","0","33.4","89.2","0","0","0","0","0","0","0","0","12.495","100","1.06","1.06","1.2","1.24","-0.4","101.32","13.343","43.1","8.093","334.2","3.514","2.38","0.98","0","0","0","0","0","0","0","0","0","12.48","1.4","0","0.059","342","0","0","0","12.64","1.061","0","0","0","0","0","0","-0.7","0.8","0","0","3.543","90.5","0","0","95.9","201.5","34","281.6","0","0.442","0","0.029","0","-0.002"
"58.219","6412","100.9","27","12.51","0","33.4","89.2","0","0","0","0","0","0","0","0","12.495","100","1.08","1.06","1.08","0.88","-0.4","101.32","13.339","43.1","8.098","334.2","3.513","2.38","0.88","0","0","0","0","0","0","0","0","0","12.48","1.4","0","0.059","342","0","0","0","12.685","1.112","0","0","0","0","0","0","0.2","2.1","0","0","3.543","90.6","0","0","95.9","201.5","34","278.9","0","0.442","0","-0.015","0","0.001"
"58.239","6418","100.9","27","12.48","0","33.4","89.2","0","0","0","0","0","0","0","0","12.495","100","1.08","1.06","1","1.04","-0.4","101.32","13.339","43","8.05","334.2","3.501","2.38","1.04","0","0","0","0","0","0","0","0","0","12.48","1.4","0","0.015","342","0","0","0","12.655","1.267","0","0","0","0","0","0","1.3","0.6","0","0","3.543","90.3","0","0","95.9","201.5","34","280.5","0","0.441","0","0.015","0","-0.001"
"58.259","6407","100.9","27","12.495","0","33.4","89.2","0","0","0","0","0","0","0","0","12.495","100","1.08","1.16","1.02","1.12","-0.4","101.32","13.339","43.1","8.068","334.2","3.502","2.38","1.17","0","0","0","0","0","0","0","0","0","12.495","1.4","0","0.015","342","0","0","0","12.67","1.087","0","0","0","0","0","0","1.4","0.1","0","0","3.543","90.3","0","0","95.9","200.8","34","281.5","0","0.441","0","0","0","0"
"58.279","6447","100.9","27","12.48","0","33.4","89.2","0","0","0","0","0","0","0","0","12.495","100","1.18","1.16","1.12","1.14","-0.4","101.32","13.339","43.3","8.083","334.2","3.489","2.38","1.02","0","0","0","0","0","0","0","0","0","12.495","1.4","0","0.015","342","0","0","0","12.655","1.172","0","0","0","0","0","0","0","-0.3","0","0","3.543","90.1","0","0","95.9","200.8","34","279.1","0","0.44","0","0.015","0","-0.001"
"58.299","6453","100.9","27","12.48","0","33.4","89.2","0","0","0","0","0","0","0","0","12.495","100","1.18","1.2","1.12","1.14","-0.4","101.32","13.339","43.1","8.069","334.2","3.513","2.36","1.19","0","0","0","0","0","0","0","0","0","12.363","1.4","0","0.015","342","0","0","0","12.655","1.12","0","0","0","0","0","0","-0.5","-0.6","0","0","3.544","90.4","0","0","95.9","200.9","34","280.2","0","0.441","0","0.015","0","-0.001"
"58.319","6465","100.9","27.1","12.289","0","33.4","89.2","0","0","0","0","0","0","0","0","12.495","100","1.18","1.2","1.12","1.14","-0.4","101.32","13.314","43.2","8.012","334.2","3.502","2.36","1.08","0","0","0","0","0","0","0","0","0","12.363","1.4","0","0.015","342","0","0","0","12.461","1.398","0","0","0","0","0","0","0.1","-2.1","0","0","3.544","89.6","0","0","95.9","200.9","34","282.1","0","0.437","0","0.206","0","-0.014"
"58.339","6494","100.9","27","12.407","0","33.4","89.2","0","0","0","0","0","0","0","0","12.495","100","1.18","1.2","1.12","1.14","-0.4","101.32","13.314","43.2","8.036","334.2","3.517","2.36","1.08","0","0","0","0","0","0","0","0","0","12.363","1.1","0","0.132","342","0","0","0","12.543","1.315","0","0","0","0","0","0","-1.3","0.1","0","0","3.544","89.7","0","0","95.9","200.9","34","281.5","0","0.438","0","0.088","0","-0.006"
"58.359","6458","100.9","27.1","12.51","0","33.4","89.2","0","0","0","0","0","0","0","0","12.495","100","1.02","1.2","1.12","1.14","-0.4","101.32","13.314","43.4","7.992","334.2","3.487","2.34","1.01","0","0","0","0","0","0","0","0","0","12.51","1.1","0","0.132","342","0","0","0","12.647","1.048","0","0","0","0","0","0","-1.2","-0.3","0","0","3.543","89.2","0","0","95.9","200.9","34","279.9","0","0.435","0","-0.015","0","0.001"
"58.379","6472","100.9","27.1","12.569","0","33.4","89.3","0","0","0","0","0","0","0","0","12.495","100","0.96","1.2","1.16","0.88","-0.4","101.28","13.314","43.1","7.99","334.2","3.497","2.36","1.05","0","0","0","0","0","0","0","0","0","12.51","1.1","0","0.132","342","0","0","0","12.707","0.981","0","0","0","0","0","0","1","-0.6","0","0","3.543","89.5","0","0","95.9","200.9","34","282.7","0","0.437","0","-0.074","0","0.005"
"58.399","6486","100.9","27.1","12.569","0","33.4","89.3","0","0","0","0","0","0","0","0","12.495","100","1.06","1.06","1.16","1.08","-0.4","101.28","13.314","43.2","7.99","334.2","3.477","2.36","0.98","0","0","0","0","0","0","0","0","0","12.554","1.1","0","0.132","342","0","0","0","12.707","1.123","0","0","0","0","0","0","0.9","0.1","0","0","3.543","89.4","0","0","95.9","200.2","34","282.4","0","0.436","0","-0.074","0","0.005"
"58.419","6454","100.9","27.1","12.48","0","33.4","89.3","0","0","0","0","0","0","0","0","12.495","100","1.08","1","1.16","1.08","-0.4","101.28","13.325","43.3","7.987","334.2","3.489","2.34","1","0","0","0","0","0","0","0","0","0","12.554","1.1","0","0.132","342","0","0","0","12.618","1.158","0","0","0","0","0","0","-0.1","1.2","0","0","3.543","89.2","0","0","96","200.2","34","279.7","0","0.435","0","0.015","0","-0.001"
"58.439","6461","100.9","27.1","12.642","0","33.4","89.3","0","0","0","0","0","0","0","0","12.495","100","1.08","0.96","1.16","1.08","-0.4","101.28","13.325","43","7.983","334.2","3.471","2.36","1.06","0","0","0","0","0","0","0","0","0","12.554","1.2","0","-0.029","342","0","0","0","12.794","0.976","0","0","0","0","0","0","0.9","-0.8","0","0","3.543","89.6","0","0","96","200.2","34","281.6","0","0.437","0","-0.147","0","0.01"
"58.459","6433","100.9","27","12.554","0","33.4","89.3","0","0","0","0","0","0","0","0","12.495","100","1.08","1","0.94","1.08","-0.4","101.28","13.325","43.1","8.035","334.2","3.513","2.38","0.94","0","0","0","0","0","0","0","0","0","12.554","1.2","0","-0.029","342","0","0","0","12.704","1.147","0","0","0","0","0","0","-1.3","-0.1","0","0","3.542","90","0","0","96","200.7","34","282.3","0","0.439","0","-0.059","0","0.004"
"58.479","6444","100.9","27","12.539","0","33.4","89.3","0","0","0","0","0","0","0","0","12.495","100","1.08","1","0.96","1","-0.4","101.28","13.325","43.2","8.041","334.2","3.506","2.36","1.01","0","0","0","0","0","0","0","0","0","12.554","1.2","0","-0.029","342","0","0","0","12.69","1.123","0","0","0","0","0","0","-0.8","1.3","0","0","3.542","89.8","0","0","96","200.7","34","279.3","0","0.438","0","-0.044","0","0.003"
"58.499","6465","100.9","27.1","12.613","0","33.4","89.3","0","0","0","0","0","0","0","0","12.495","100","1.08","1.26","1.02","0.98","-0.4","101.28","13.325","43.1","8.002","334.2","3.492","2.36","0.98","0","0","0","0","0","0","0","0","0","12.554","1.2","0","-0.029","342","0","0","0","12.764","1.147","0","0","0","0","0","0","1","0.8","0","0","3.545","89.7","0","0","96","201","34","279.9","0","0.438","0","-0.118","0","0.008"
"58.519","6450","100.9","27","12.451","0","33.4","89.3","0","0","0","0","0","0","0","0","12.495","100","0.9","1.26","1.16","0.96","-0.4","101.28","13.321","43.1","8.024","334.2","3.509","2.36","0.93","0","0","0","0","0","0","0","0","0","12.554","1.2","0","-0.029","342","0","0","0","12.6","0.909","0","0","0","0","0","0","0.8","-0.6","0","0","3.545","89.8","0","0","96","201","34","281.7","0","0.438","0","0.044","0","-0.003"
"58.539","6528","100.9","27.1","12.422","0","33.4","89.3","0","0","0","0","0","0","0","0","12.495","100","1","1.26","1.16","0.88","-0.4","101.28","13.321","43.3","8.043","334.2","3.505","2.36","0.96","0","0","0","0","0","0","0","0","0","12.554","1.1","0","0.044","342","0","0","0","12.558","1.136","0","0","0","0","0","0","0.2","-0.4","0","0","3.545","89.7","0","0","96","201","34","279.3","0","0.438","0","0.074","0","-0.005"
"58.559","6523","100.9","27.1","12.451","0","33.4","89.3","0","0","0","0","0","0","0","0","12.495","100","1.18","1.26","1.16","0.9","-0.4","101.28","13.321","43.2","8.023","334.2","3.489","2.34","1.05","0","0","0","0","0","0","0","0","0","12.451","1.1","0","0.044","342","0","0","0","12.588","1.266","0","0","0","0","0","0","0.1","-0.6","0","0","3.546","89.8","0","0","96","200.7","34","280.6","0","0.438","0","0.044","0","-0.003"
